;CountryCode;EVTOL;HOTOL;NAPTOL;ORATOL;EVIG;HOIG;NAPIG;ORAIG
;USTN;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTN;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTN;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTN;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTN;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTN;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTN;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTN;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTN;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTN;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTN;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTN;1970;04;26;01:59:59;1970;10;25;01:59:59
;USTN;1971;04;25;01:59:59;1971;10;31;01:59:59
;USTN;1972;04;30;01:59:59;1972;10;29;01:59:59
;USTN;1973;04;29;01:59:59;1973;10;28;01:59:59
;USTN;1974;01;6;01:59:59;1974;10;27;01:59:59
;USTN;1975;02;23;01:59:59;1975;10;26;01:59:59
;USTN;1976;04;25;01:59:59;1976;10;31;01:59:59
;USTN;1977;04;24;01:59:59;1977;10;30;01:59:59
;USTN;1978;04;30;01:59:59;1978;10;29;01:59:59
;USTN;1979;04;29;01:59:59;1979;10;28;01:59:59
;USTN;1980;04;27;01:59:59;1980;10;26;01:59:59
;USTN;1981;04;26;01:59:59;1981;10;25;01:59:59
;USTN;1982;04;25;01:59:59;1982;10;31;01:59:59
;USTN;1983;04;24;01:59:59;1983;10;30;01:59:59
;USTN;1984;04;29;01:59:59;1984;10;28;01:59:59
;USTN;1985;04;28;01:59:59;1985;10;27;01:59:59
;USTN;1986;04;27;01:59:59;1986;10;26;01:59:59
;USTN;1987;04;5;01:59:59;1987;10;25;01:59:59
;USTN;1988;04;3;01:59:59;1988;10;30;01:59:59
;USTN;1989;04;2;01:59:59;1989;10;29;01:59:59
;USTN;1990;04;1;01:59:59;1990;10;28;01:59:59
;USTN;1991;04;7;01:59:59;1991;10;27;01:59:59
;USTN;1992;04;5;01:59:59;1992;10;25;01:59:59
;USTN;1993;04;4;01:59:59;1993;10;31;01:59:59
;USTN;1994;04;3;01:59:59;1994;10;30;01:59:59
;USTN;1995;04;2;01:59:59;1995;10;29;01:59:59
;USTN;1996;04;7;01:59:59;1996;10;27;01:59:59
;USTN;1997;04;6;01:59:59;1997;10;26;01:59:59
;USTN;1998;04;5;01:59:59;1998;10;25;01:59:59
;USTN;1999;04;4;01:59:59;1999;10;31;01:59:59
;USTN;2000;04;2;01:59:59;2000;10;29;01:59:59
;USTN;2001;04;1;01:59:59;2001;10;28;01:59:59
;USTN;2002;04;7;01:59:59;2002;10;27;01:59:59
;USTN;2003;04;6;01:59:59;2003;10;26;01:59:59
;USTN;2004;04;4;01:59:59;2004;10;31;01:59:59
;USTN;2005;04;3;01:59:59;2005;10;30;01:59:59
;USTN;2006;04;2;01:59:59;2006;10;29;01:59:59
;USTN;2007;03;11;01:59:59;2007;11;4;01:59:59
;USTN;2008;03;9;01:59:59;2008;11;2;01:59:59
;USTN;2009;03;8;01:59:59;2009;11;1;01:59:59
;USTN;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTN;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTN;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTN;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTN;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTN;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTN;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTN;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTN;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTN;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTX;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTX;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTX;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTX;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTX;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTX;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTX;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTX;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTX;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTX;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTX;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTX;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTX;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTX;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTX;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTX;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTX;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTX;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTX;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTX;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTX;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTX;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTX;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTX;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTX;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTX;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTX;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTX;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTX;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTX;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTX;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTX;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTX;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTX;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTX;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTX;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTX;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTX;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTX;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTX;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTX;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTX;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTX;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTX;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTX;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTX;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTX;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTX;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTX;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTX;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTX;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTX;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTX;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTX;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTX;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTX;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTX;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTX;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTX;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTX;2019;03;10;01:59:59;2019;11;3;01:59:59
;USTX;1970;04;26;01:59:59;1970;10;25;01:59:59
;USTX;1971;04;25;01:59:59;1971;10;31;01:59:59
;USTX;1972;04;30;01:59:59;1972;10;29;01:59:59
;USTX;1973;04;29;01:59:59;1973;10;28;01:59:59
;USTX;1974;01;6;01:59:59;1974;10;27;01:59:59
;USTX;1975;02;23;01:59:59;1975;10;26;01:59:59
;USTX;1976;04;25;01:59:59;1976;10;31;01:59:59
;USTX;1977;04;24;01:59:59;1977;10;30;01:59:59
;USTX;1978;04;30;01:59:59;1978;10;29;01:59:59
;USTX;1979;04;29;01:59:59;1979;10;28;01:59:59
;USTX;1980;04;27;01:59:59;1980;10;26;01:59:59
;USTX;1981;04;26;01:59:59;1981;10;25;01:59:59
;USTX;1982;04;25;01:59:59;1982;10;31;01:59:59
;USTX;1983;04;24;01:59:59;1983;10;30;01:59:59
;USTX;1984;04;29;01:59:59;1984;10;28;01:59:59
;USTX;1985;04;28;01:59:59;1985;10;27;01:59:59
;USTX;1986;04;27;01:59:59;1986;10;26;01:59:59
;USTX;1987;04;5;01:59:59;1987;10;25;01:59:59
;USTX;1988;04;3;01:59:59;1988;10;30;01:59:59
;USTX;1989;04;2;01:59:59;1989;10;29;01:59:59
;USTX;1990;04;1;01:59:59;1990;10;28;01:59:59
;USTX;1991;04;7;01:59:59;1991;10;27;01:59:59
;USTX;1992;04;5;01:59:59;1992;10;25;01:59:59
;USTX;1993;04;4;01:59:59;1993;10;31;01:59:59
;USTX;1994;04;3;01:59:59;1994;10;30;01:59:59
;USTX;1995;04;2;01:59:59;1995;10;29;01:59:59
;USTX;1996;04;7;01:59:59;1996;10;27;01:59:59
;USTX;1997;04;6;01:59:59;1997;10;26;01:59:59
;USTX;1998;04;5;01:59:59;1998;10;25;01:59:59
;USTX;1999;04;4;01:59:59;1999;10;31;01:59:59
;USTX;2000;04;2;01:59:59;2000;10;29;01:59:59
;USTX;2001;04;1;01:59:59;2001;10;28;01:59:59
;USTX;2002;04;7;01:59:59;2002;10;27;01:59:59
;USTX;2003;04;6;01:59:59;2003;10;26;01:59:59
;USTX;2004;04;4;01:59:59;2004;10;31;01:59:59
;USTX;2005;04;3;01:59:59;2005;10;30;01:59:59
;USTX;2006;04;2;01:59:59;2006;10;29;01:59:59
;USTX;2007;03;11;01:59:59;2007;11;4;01:59:59
;USTX;2008;03;9;01:59:59;2008;11;2;01:59:59
;USTX;2009;03;8;01:59:59;2009;11;1;01:59:59
;USTX;2010;03;14;01:59:59;2010;11;7;01:59:59
;USTX;2011;03;13;01:59:59;2011;11;6;01:59:59
;USTX;2012;03;11;01:59:59;2012;11;4;01:59:59
;USTX;2013;03;10;01:59:59;2013;11;3;01:59:59
;USTX;2014;03;9;01:59:59;2014;11;2;01:59:59
;USTX;2015;03;8;01:59:59;2015;11;1;01:59:59
;USTX;2016;03;13;01:59:59;2016;11;6;01:59:59
;USTX;2017;03;12;01:59:59;2017;11;5;01:59:59
;USTX;2018;03;11;01:59:59;2018;11;4;01:59:59
;USTX;2019;03;10;01:59:59;2019;11;3;01:59:59
;USUT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USUT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USUT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USUT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USUT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USUT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USUT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USUT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USUT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USUT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USUT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USUT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USUT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USUT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USUT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USUT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USUT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USUT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USUT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USUT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USUT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USUT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USUT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USUT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USUT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USUT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USUT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USUT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USUT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USUT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USUT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USUT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USUT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USUT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USUT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USUT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USUT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USUT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USUT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USUT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USUT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USUT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USUT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USUT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USUT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USUT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USUT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USUT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USUT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USUT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USUT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USUT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USUT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USUT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USUT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USUT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USUT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USUT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USUT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USUT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USUT;1970;04;26;01:59:59;1970;10;25;01:59:59
;USUT;1971;04;25;01:59:59;1971;10;31;01:59:59
;USUT;1972;04;30;01:59:59;1972;10;29;01:59:59
;USUT;1973;04;29;01:59:59;1973;10;28;01:59:59
;USUT;1974;01;6;01:59:59;1974;10;27;01:59:59
;USUT;1975;02;23;01:59:59;1975;10;26;01:59:59
;USUT;1976;04;25;01:59:59;1976;10;31;01:59:59
;USUT;1977;04;24;01:59:59;1977;10;30;01:59:59
;USUT;1978;04;30;01:59:59;1978;10;29;01:59:59
;USUT;1979;04;29;01:59:59;1979;10;28;01:59:59
;USUT;1980;04;27;01:59:59;1980;10;26;01:59:59
;USUT;1981;04;26;01:59:59;1981;10;25;01:59:59
;USUT;1982;04;25;01:59:59;1982;10;31;01:59:59
;USUT;1983;04;24;01:59:59;1983;10;30;01:59:59
;USUT;1984;04;29;01:59:59;1984;10;28;01:59:59
;USUT;1985;04;28;01:59:59;1985;10;27;01:59:59
;USUT;1986;04;27;01:59:59;1986;10;26;01:59:59
;USUT;1987;04;5;01:59:59;1987;10;25;01:59:59
;USUT;1988;04;3;01:59:59;1988;10;30;01:59:59
;USUT;1989;04;2;01:59:59;1989;10;29;01:59:59
;USUT;1990;04;1;01:59:59;1990;10;28;01:59:59
;USUT;1991;04;7;01:59:59;1991;10;27;01:59:59
;USUT;1992;04;5;01:59:59;1992;10;25;01:59:59
;USUT;1993;04;4;01:59:59;1993;10;31;01:59:59
;USUT;1994;04;3;01:59:59;1994;10;30;01:59:59
;USUT;1995;04;2;01:59:59;1995;10;29;01:59:59
;USUT;1996;04;7;01:59:59;1996;10;27;01:59:59
;USUT;1997;04;6;01:59:59;1997;10;26;01:59:59
;USUT;1998;04;5;01:59:59;1998;10;25;01:59:59
;USUT;1999;04;4;01:59:59;1999;10;31;01:59:59
;USUT;2000;04;2;01:59:59;2000;10;29;01:59:59
;USUT;2001;04;1;01:59:59;2001;10;28;01:59:59
;USUT;2002;04;7;01:59:59;2002;10;27;01:59:59
;USUT;2003;04;6;01:59:59;2003;10;26;01:59:59
;USUT;2004;04;4;01:59:59;2004;10;31;01:59:59
;USUT;2005;04;3;01:59:59;2005;10;30;01:59:59
;USUT;2006;04;2;01:59:59;2006;10;29;01:59:59
;USUT;2007;03;11;01:59:59;2007;11;4;01:59:59
;USUT;2008;03;9;01:59:59;2008;11;2;01:59:59
;USUT;2009;03;8;01:59:59;2009;11;1;01:59:59
;USUT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USUT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USUT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USUT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USUT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USUT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USUT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USUT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USUT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USUT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVA;1970;04;26;01:59:59;1970;10;25;01:59:59
;USVA;1971;04;25;01:59:59;1971;10;31;01:59:59
;USVA;1972;04;30;01:59:59;1972;10;29;01:59:59
;USVA;1973;04;29;01:59:59;1973;10;28;01:59:59
;USVA;1974;01;6;01:59:59;1974;10;27;01:59:59
;USVA;1975;02;23;01:59:59;1975;10;26;01:59:59
;USVA;1976;04;25;01:59:59;1976;10;31;01:59:59
;USVA;1977;04;24;01:59:59;1977;10;30;01:59:59
;USVA;1978;04;30;01:59:59;1978;10;29;01:59:59
;USVA;1979;04;29;01:59:59;1979;10;28;01:59:59
;USVA;1980;04;27;01:59:59;1980;10;26;01:59:59
;USVA;1981;04;26;01:59:59;1981;10;25;01:59:59
;USVA;1982;04;25;01:59:59;1982;10;31;01:59:59
;USVA;1983;04;24;01:59:59;1983;10;30;01:59:59
;USVA;1984;04;29;01:59:59;1984;10;28;01:59:59
;USVA;1985;04;28;01:59:59;1985;10;27;01:59:59
;USVA;1986;04;27;01:59:59;1986;10;26;01:59:59
;USVA;1987;04;5;01:59:59;1987;10;25;01:59:59
;USVA;1988;04;3;01:59:59;1988;10;30;01:59:59
;USVA;1989;04;2;01:59:59;1989;10;29;01:59:59
;USVA;1990;04;1;01:59:59;1990;10;28;01:59:59
;USVA;1991;04;7;01:59:59;1991;10;27;01:59:59
;USVA;1992;04;5;01:59:59;1992;10;25;01:59:59
;USVA;1993;04;4;01:59:59;1993;10;31;01:59:59
;USVA;1994;04;3;01:59:59;1994;10;30;01:59:59
;USVA;1995;04;2;01:59:59;1995;10;29;01:59:59
;USVA;1996;04;7;01:59:59;1996;10;27;01:59:59
;USVA;1997;04;6;01:59:59;1997;10;26;01:59:59
;USVA;1998;04;5;01:59:59;1998;10;25;01:59:59
;USVA;1999;04;4;01:59:59;1999;10;31;01:59:59
;USVA;2000;04;2;01:59:59;2000;10;29;01:59:59
;USVA;2001;04;1;01:59:59;2001;10;28;01:59:59
;USVA;2002;04;7;01:59:59;2002;10;27;01:59:59
;USVA;2003;04;6;01:59:59;2003;10;26;01:59:59
;USVA;2004;04;4;01:59:59;2004;10;31;01:59:59
;USVA;2005;04;3;01:59:59;2005;10;30;01:59:59
;USVA;2006;04;2;01:59:59;2006;10;29;01:59:59
;USVA;2007;03;11;01:59:59;2007;11;4;01:59:59
;USVA;2008;03;9;01:59:59;2008;11;2;01:59:59
;USVA;2009;03;8;01:59:59;2009;11;1;01:59:59
;USVA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVT;2017;03;12;01:59:59;2017;11;5;01:59:59
;USVT;2018;03;11;01:59:59;2018;11;4;01:59:59
;USVT;2019;03;10;01:59:59;2019;11;3;01:59:59
;USVT;2010;03;14;01:59:59;2010;11;7;01:59:59
;USVT;2011;03;13;01:59:59;2011;11;6;01:59:59
;USVT;2012;03;11;01:59:59;2012;11;4;01:59:59
;USVT;2013;03;10;01:59:59;2013;11;3;01:59:59
;USVT;2014;03;9;01:59:59;2014;11;2;01:59:59
;USVT;2015;03;8;01:59:59;2015;11;1;01:59:59
;USVT;2016;03;13;01:59:59;2016;11;6;01:59:59
;USVT;2017;03;12;01:59:59;2017;11;5;01:59:59
